INFO 2025-01-13 22:11:14,926 middlewares 2025-01-13 22:11:14 | IP: 127.0.0.1 | Path: /admin/customUser/customuser/14/change/ | 0.027s | SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2025-01-13T22:11:12.134490+00:00'::timestamptz AND "django_session"."session_key" = 'tdwrjqgmd2417aa67y9c2ec5lctp96a3') LIMIT 21
INFO 2025-01-14 17:23:44,885 middlewares 2025-01-14 17:23:44 | IP: 127.0.0.1 | Path: /admin/notifications/notifications/add/ | 0.026s | SELECT "django_content_type"."id", "django_content_type"."app_label", "django_content_type"."model" FROM "django_content_type" WHERE ("django_content_type"."app_label" = 'notifications' AND "django_content_type"."model" = 'notifications') LIMIT 21
INFO 2025-01-14 17:23:44,885 middlewares 2025-01-14 17:23:44 | IP: 127.0.0.1 | Path: /admin/notifications/notifications/add/ | 0.025s | COMMIT
INFO 2025-01-14 17:23:44,885 middlewares 2025-01-14 17:23:44 | IP: 127.0.0.1 | Path: /admin/notifications/notifications/add/ | 0.030s | SELECT "django_content_type"."app_label", "auth_permission"."codename" FROM "auth_permission" INNER JOIN "django_content_type" ON ("auth_permission"."content_type_id" = "django_content_type"."id")
INFO 2025-01-14 17:23:44,885 middlewares 2025-01-14 17:23:44 | IP: 127.0.0.1 | Path: /admin/notifications/notifications/add/ | 0.025s | SELECT "django_content_type"."app_label", "auth_permission"."codename" FROM "auth_permission" INNER JOIN "django_content_type" ON ("auth_permission"."content_type_id" = "django_content_type"."id")
INFO 2025-01-14 17:23:44,885 middlewares 2025-01-14 17:23:44 | IP: 127.0.0.1 | Path: /admin/notifications/notifications/add/ | 0.025s | DECLARE "_django_curs_6198030336_sync_1" NO SCROLL CURSOR WITH HOLD FOR SELECT "Users"."id", "Users"."password", "Users"."is_superuser", "Users"."is_staff", "Users"."username", "Users"."email", "Users"."first_name", "Users"."last_name", "Users"."nickname", "Users"."is_active", "Users"."date_joined", "Users"."last_login" FROM "Users"
INFO 2025-01-14 17:23:44,885 middlewares 2025-01-14 17:23:44 | IP: 127.0.0.1 | Path: /admin/notifications/notifications/add/ | 0.026s | DECLARE "_django_curs_6198030336_sync_2" NO SCROLL CURSOR WITH HOLD FOR SELECT "Posts"."id", "Posts"."user_id", "Posts"."profile_id", "Posts"."category_id", "Posts"."title", "Posts"."description", "Posts"."status", "Posts"."views", "Posts"."image", "Posts"."slug", "Posts"."created_at", "Posts"."updated_at" FROM "Posts" ORDER BY "Posts"."created_at" DESC
INFO 2025-01-14 17:23:45,028 middlewares 2025-01-14 17:23:45 | IP: 127.0.0.1 | Path: /admin/jsi18n/ | 0.025s | SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2025-01-14T17:23:44.939539+00:00'::timestamptz AND "django_session"."session_key" = 'tdwrjqgmd2417aa67y9c2ec5lctp96a3') LIMIT 21
INFO 2025-01-14 17:23:45,028 middlewares 2025-01-14 17:23:45 | IP: 127.0.0.1 | Path: /admin/jsi18n/ | 0.025s | SELECT "Users"."id", "Users"."password", "Users"."is_superuser", "Users"."is_staff", "Users"."username", "Users"."email", "Users"."first_name", "Users"."last_name", "Users"."nickname", "Users"."is_active", "Users"."date_joined", "Users"."last_login" FROM "Users" WHERE "Users"."id" = 1 LIMIT 21
INFO 2025-01-14 17:23:46,301 middlewares 2025-01-14 17:23:46 | IP: 127.0.0.1 | Path: /admin/ | 0.028s | SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2025-01-14T17:23:45.923990+00:00'::timestamptz AND "django_session"."session_key" = 'tdwrjqgmd2417aa67y9c2ec5lctp96a3') LIMIT 21
INFO 2025-01-14 17:23:46,302 middlewares 2025-01-14 17:23:46 | IP: 127.0.0.1 | Path: /admin/ | 0.026s | SELECT "Users"."id", "Users"."password", "Users"."is_superuser", "Users"."is_staff", "Users"."username", "Users"."email", "Users"."first_name", "Users"."last_name", "Users"."nickname", "Users"."is_active", "Users"."date_joined", "Users"."last_login" FROM "Users" WHERE "Users"."id" = 1 LIMIT 21
INFO 2025-01-14 17:23:46,302 middlewares 2025-01-14 17:23:46 | IP: 127.0.0.1 | Path: /admin/ | 0.027s | SELECT "django_content_type"."app_label", "auth_permission"."codename" FROM "auth_permission" INNER JOIN "django_content_type" ON ("auth_permission"."content_type_id" = "django_content_type"."id")
INFO 2025-01-14 17:23:46,302 middlewares 2025-01-14 17:23:46 | IP: 127.0.0.1 | Path: /admin/ | 0.026s | SELECT "django_content_type"."app_label", "auth_permission"."codename" FROM "auth_permission" INNER JOIN "django_content_type" ON ("auth_permission"."content_type_id" = "django_content_type"."id")
INFO 2025-01-14 17:23:46,302 middlewares 2025-01-14 17:23:46 | IP: 127.0.0.1 | Path: /admin/ | 0.027s | SELECT "django_admin_log"."id", "django_admin_log"."action_time", "django_admin_log"."user_id", "django_admin_log"."content_type_id", "django_admin_log"."object_id", "django_admin_log"."object_repr", "django_admin_log"."action_flag", "django_admin_log"."change_message", "Users"."id", "Users"."password", "Users"."is_superuser", "Users"."is_staff", "Users"."username", "Users"."email", "Users"."first_name", "Users"."last_name", "Users"."nickname", "Users"."is_active", "Users"."date_joined", "Users"."last_login", "django_content_type"."id", "django_content_type"."app_label", "django_content_type"."model" FROM "django_admin_log" INNER JOIN "Users" ON ("django_admin_log"."user_id" = "Users"."id") LEFT OUTER JOIN "django_content_type" ON ("django_admin_log"."content_type_id" = "django_content_type"."id") WHERE "django_admin_log"."user_id" = 1 ORDER BY "django_admin_log"."action_time" DESC LIMIT 6
INFO 2025-01-14 17:24:06,931 middlewares 2025-01-14 17:24:06 | IP: 127.0.0.1 | Path: /admin/ | 0.028s | SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2025-01-14T17:24:06.515841+00:00'::timestamptz AND "django_session"."session_key" = 'tdwrjqgmd2417aa67y9c2ec5lctp96a3') LIMIT 21
INFO 2025-01-14 17:24:06,931 middlewares 2025-01-14 17:24:06 | IP: 127.0.0.1 | Path: /admin/ | 0.026s | SELECT "Users"."id", "Users"."password", "Users"."is_superuser", "Users"."is_staff", "Users"."username", "Users"."email", "Users"."first_name", "Users"."last_name", "Users"."nickname", "Users"."is_active", "Users"."date_joined", "Users"."last_login" FROM "Users" WHERE "Users"."id" = 1 LIMIT 21
INFO 2025-01-14 17:24:06,931 middlewares 2025-01-14 17:24:06 | IP: 127.0.0.1 | Path: /admin/ | 0.026s | SELECT "django_content_type"."app_label", "auth_permission"."codename" FROM "auth_permission" INNER JOIN "django_content_type" ON ("auth_permission"."content_type_id" = "django_content_type"."id")
INFO 2025-01-14 17:24:06,931 middlewares 2025-01-14 17:24:06 | IP: 127.0.0.1 | Path: /admin/ | 0.026s | SELECT "django_content_type"."app_label", "auth_permission"."codename" FROM "auth_permission" INNER JOIN "django_content_type" ON ("auth_permission"."content_type_id" = "django_content_type"."id")
INFO 2025-01-14 17:24:06,931 middlewares 2025-01-14 17:24:06 | IP: 127.0.0.1 | Path: /admin/ | 0.026s | SELECT "django_admin_log"."id", "django_admin_log"."action_time", "django_admin_log"."user_id", "django_admin_log"."content_type_id", "django_admin_log"."object_id", "django_admin_log"."object_repr", "django_admin_log"."action_flag", "django_admin_log"."change_message", "Users"."id", "Users"."password", "Users"."is_superuser", "Users"."is_staff", "Users"."username", "Users"."email", "Users"."first_name", "Users"."last_name", "Users"."nickname", "Users"."is_active", "Users"."date_joined", "Users"."last_login", "django_content_type"."id", "django_content_type"."app_label", "django_content_type"."model" FROM "django_admin_log" INNER JOIN "Users" ON ("django_admin_log"."user_id" = "Users"."id") LEFT OUTER JOIN "django_content_type" ON ("django_admin_log"."content_type_id" = "django_content_type"."id") WHERE "django_admin_log"."user_id" = 1 ORDER BY "django_admin_log"."action_time" DESC LIMIT 6
INFO 2025-01-14 17:24:34,340 middlewares 2025-01-14 17:24:34 | IP: 127.0.0.1 | Path: /admin/ | 0.027s | SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2025-01-14T17:24:33.930822+00:00'::timestamptz AND "django_session"."session_key" = 'tdwrjqgmd2417aa67y9c2ec5lctp96a3') LIMIT 21
INFO 2025-01-14 17:24:34,340 middlewares 2025-01-14 17:24:34 | IP: 127.0.0.1 | Path: /admin/ | 0.027s | SELECT "Users"."id", "Users"."password", "Users"."is_superuser", "Users"."is_staff", "Users"."username", "Users"."email", "Users"."first_name", "Users"."last_name", "Users"."nickname", "Users"."is_active", "Users"."date_joined", "Users"."last_login" FROM "Users" WHERE "Users"."id" = 1 LIMIT 21
INFO 2025-01-14 17:24:34,341 middlewares 2025-01-14 17:24:34 | IP: 127.0.0.1 | Path: /admin/ | 0.027s | SELECT "django_content_type"."app_label", "auth_permission"."codename" FROM "auth_permission" INNER JOIN "django_content_type" ON ("auth_permission"."content_type_id" = "django_content_type"."id")
INFO 2025-01-14 17:24:34,341 middlewares 2025-01-14 17:24:34 | IP: 127.0.0.1 | Path: /admin/ | 0.026s | SELECT "django_content_type"."app_label", "auth_permission"."codename" FROM "auth_permission" INNER JOIN "django_content_type" ON ("auth_permission"."content_type_id" = "django_content_type"."id")
INFO 2025-01-14 17:24:34,341 middlewares 2025-01-14 17:24:34 | IP: 127.0.0.1 | Path: /admin/ | 0.027s | SELECT "django_admin_log"."id", "django_admin_log"."action_time", "django_admin_log"."user_id", "django_admin_log"."content_type_id", "django_admin_log"."object_id", "django_admin_log"."object_repr", "django_admin_log"."action_flag", "django_admin_log"."change_message", "Users"."id", "Users"."password", "Users"."is_superuser", "Users"."is_staff", "Users"."username", "Users"."email", "Users"."first_name", "Users"."last_name", "Users"."nickname", "Users"."is_active", "Users"."date_joined", "Users"."last_login", "django_content_type"."id", "django_content_type"."app_label", "django_content_type"."model" FROM "django_admin_log" INNER JOIN "Users" ON ("django_admin_log"."user_id" = "Users"."id") LEFT OUTER JOIN "django_content_type" ON ("django_admin_log"."content_type_id" = "django_content_type"."id") WHERE "django_admin_log"."user_id" = 1 ORDER BY "django_admin_log"."action_time" DESC LIMIT 6
INFO 2025-01-14 17:26:23,393 middlewares 2025-01-14 17:26:23 | IP: 127.0.0.1 | Path: /admin/ | 0.027s | SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2025-01-14T17:26:22.852388+00:00'::timestamptz AND "django_session"."session_key" = 'tdwrjqgmd2417aa67y9c2ec5lctp96a3') LIMIT 21
INFO 2025-01-14 17:26:23,393 middlewares 2025-01-14 17:26:23 | IP: 127.0.0.1 | Path: /admin/ | 0.026s | SELECT "Users"."id", "Users"."password", "Users"."is_superuser", "Users"."is_staff", "Users"."username", "Users"."email", "Users"."first_name", "Users"."last_name", "Users"."nickname", "Users"."is_active", "Users"."date_joined", "Users"."last_login" FROM "Users" WHERE "Users"."id" = 1 LIMIT 21
INFO 2025-01-14 17:26:23,393 middlewares 2025-01-14 17:26:23 | IP: 127.0.0.1 | Path: /admin/ | 0.027s | SELECT "django_content_type"."app_label", "auth_permission"."codename" FROM "auth_permission" INNER JOIN "django_content_type" ON ("auth_permission"."content_type_id" = "django_content_type"."id")
INFO 2025-01-14 17:26:23,393 middlewares 2025-01-14 17:26:23 | IP: 127.0.0.1 | Path: /admin/ | 0.028s | SELECT "django_content_type"."app_label", "auth_permission"."codename" FROM "auth_permission" INNER JOIN "django_content_type" ON ("auth_permission"."content_type_id" = "django_content_type"."id")
INFO 2025-01-14 17:26:23,393 middlewares 2025-01-14 17:26:23 | IP: 127.0.0.1 | Path: /admin/ | 0.054s | SELECT "django_admin_log"."id", "django_admin_log"."action_time", "django_admin_log"."user_id", "django_admin_log"."content_type_id", "django_admin_log"."object_id", "django_admin_log"."object_repr", "django_admin_log"."action_flag", "django_admin_log"."change_message", "Users"."id", "Users"."password", "Users"."is_superuser", "Users"."is_staff", "Users"."username", "Users"."email", "Users"."first_name", "Users"."last_name", "Users"."nickname", "Users"."is_active", "Users"."date_joined", "Users"."last_login", "django_content_type"."id", "django_content_type"."app_label", "django_content_type"."model" FROM "django_admin_log" INNER JOIN "Users" ON ("django_admin_log"."user_id" = "Users"."id") LEFT OUTER JOIN "django_content_type" ON ("django_admin_log"."content_type_id" = "django_content_type"."id") WHERE "django_admin_log"."user_id" = 1 ORDER BY "django_admin_log"."action_time" DESC LIMIT 6
INFO 2025-01-14 17:26:38,277 middlewares 2025-01-14 17:26:38 | IP: 127.0.0.1 | Path: /admin/ | 0.027s | SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2025-01-14T17:26:37.867157+00:00'::timestamptz AND "django_session"."session_key" = 'tdwrjqgmd2417aa67y9c2ec5lctp96a3') LIMIT 21
INFO 2025-01-14 17:26:38,277 middlewares 2025-01-14 17:26:38 | IP: 127.0.0.1 | Path: /admin/ | 0.026s | SELECT "Users"."id", "Users"."password", "Users"."is_superuser", "Users"."is_staff", "Users"."username", "Users"."email", "Users"."first_name", "Users"."last_name", "Users"."nickname", "Users"."is_active", "Users"."date_joined", "Users"."last_login" FROM "Users" WHERE "Users"."id" = 1 LIMIT 21
INFO 2025-01-14 17:26:38,277 middlewares 2025-01-14 17:26:38 | IP: 127.0.0.1 | Path: /admin/ | 0.026s | SELECT "django_content_type"."app_label", "auth_permission"."codename" FROM "auth_permission" INNER JOIN "django_content_type" ON ("auth_permission"."content_type_id" = "django_content_type"."id")
INFO 2025-01-14 17:26:38,277 middlewares 2025-01-14 17:26:38 | IP: 127.0.0.1 | Path: /admin/ | 0.026s | SELECT "django_content_type"."app_label", "auth_permission"."codename" FROM "auth_permission" INNER JOIN "django_content_type" ON ("auth_permission"."content_type_id" = "django_content_type"."id")
INFO 2025-01-14 17:26:38,277 middlewares 2025-01-14 17:26:38 | IP: 127.0.0.1 | Path: /admin/ | 0.026s | SELECT "django_admin_log"."id", "django_admin_log"."action_time", "django_admin_log"."user_id", "django_admin_log"."content_type_id", "django_admin_log"."object_id", "django_admin_log"."object_repr", "django_admin_log"."action_flag", "django_admin_log"."change_message", "Users"."id", "Users"."password", "Users"."is_superuser", "Users"."is_staff", "Users"."username", "Users"."email", "Users"."first_name", "Users"."last_name", "Users"."nickname", "Users"."is_active", "Users"."date_joined", "Users"."last_login", "django_content_type"."id", "django_content_type"."app_label", "django_content_type"."model" FROM "django_admin_log" INNER JOIN "Users" ON ("django_admin_log"."user_id" = "Users"."id") LEFT OUTER JOIN "django_content_type" ON ("django_admin_log"."content_type_id" = "django_content_type"."id") WHERE "django_admin_log"."user_id" = 1 ORDER BY "django_admin_log"."action_time" DESC LIMIT 6
INFO 2025-01-14 17:26:44,393 middlewares 2025-01-14 17:26:44 | IP: 127.0.0.1 | Path: /admin/ | 0.027s | SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2025-01-14T17:26:44.007985+00:00'::timestamptz AND "django_session"."session_key" = 'tdwrjqgmd2417aa67y9c2ec5lctp96a3') LIMIT 21
INFO 2025-01-14 17:26:44,393 middlewares 2025-01-14 17:26:44 | IP: 127.0.0.1 | Path: /admin/ | 0.026s | SELECT "Users"."id", "Users"."password", "Users"."is_superuser", "Users"."is_staff", "Users"."username", "Users"."email", "Users"."first_name", "Users"."last_name", "Users"."nickname", "Users"."is_active", "Users"."date_joined", "Users"."last_login" FROM "Users" WHERE "Users"."id" = 1 LIMIT 21
INFO 2025-01-14 17:26:44,393 middlewares 2025-01-14 17:26:44 | IP: 127.0.0.1 | Path: /admin/ | 0.026s | SELECT "django_content_type"."app_label", "auth_permission"."codename" FROM "auth_permission" INNER JOIN "django_content_type" ON ("auth_permission"."content_type_id" = "django_content_type"."id")
INFO 2025-01-14 17:26:44,393 middlewares 2025-01-14 17:26:44 | IP: 127.0.0.1 | Path: /admin/ | 0.026s | SELECT "django_content_type"."app_label", "auth_permission"."codename" FROM "auth_permission" INNER JOIN "django_content_type" ON ("auth_permission"."content_type_id" = "django_content_type"."id")
INFO 2025-01-14 17:26:44,393 middlewares 2025-01-14 17:26:44 | IP: 127.0.0.1 | Path: /admin/ | 0.026s | SELECT "django_admin_log"."id", "django_admin_log"."action_time", "django_admin_log"."user_id", "django_admin_log"."content_type_id", "django_admin_log"."object_id", "django_admin_log"."object_repr", "django_admin_log"."action_flag", "django_admin_log"."change_message", "Users"."id", "Users"."password", "Users"."is_superuser", "Users"."is_staff", "Users"."username", "Users"."email", "Users"."first_name", "Users"."last_name", "Users"."nickname", "Users"."is_active", "Users"."date_joined", "Users"."last_login", "django_content_type"."id", "django_content_type"."app_label", "django_content_type"."model" FROM "django_admin_log" INNER JOIN "Users" ON ("django_admin_log"."user_id" = "Users"."id") LEFT OUTER JOIN "django_content_type" ON ("django_admin_log"."content_type_id" = "django_content_type"."id") WHERE "django_admin_log"."user_id" = 1 ORDER BY "django_admin_log"."action_time" DESC LIMIT 6
INFO 2025-01-14 17:26:54,562 middlewares 2025-01-14 17:26:54 | IP: 127.0.0.1 | Path: /admin/ | 0.030s | SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2025-01-14T17:26:54.146124+00:00'::timestamptz AND "django_session"."session_key" = 'tdwrjqgmd2417aa67y9c2ec5lctp96a3') LIMIT 21
INFO 2025-01-14 17:26:54,562 middlewares 2025-01-14 17:26:54 | IP: 127.0.0.1 | Path: /admin/ | 0.026s | SELECT "Users"."id", "Users"."password", "Users"."is_superuser", "Users"."is_staff", "Users"."username", "Users"."email", "Users"."first_name", "Users"."last_name", "Users"."nickname", "Users"."is_active", "Users"."date_joined", "Users"."last_login" FROM "Users" WHERE "Users"."id" = 1 LIMIT 21
INFO 2025-01-14 17:26:54,562 middlewares 2025-01-14 17:26:54 | IP: 127.0.0.1 | Path: /admin/ | 0.027s | SELECT "django_content_type"."app_label", "auth_permission"."codename" FROM "auth_permission" INNER JOIN "django_content_type" ON ("auth_permission"."content_type_id" = "django_content_type"."id")
INFO 2025-01-14 17:26:54,562 middlewares 2025-01-14 17:26:54 | IP: 127.0.0.1 | Path: /admin/ | 0.027s | SELECT "django_content_type"."app_label", "auth_permission"."codename" FROM "auth_permission" INNER JOIN "django_content_type" ON ("auth_permission"."content_type_id" = "django_content_type"."id")
INFO 2025-01-14 17:26:54,562 middlewares 2025-01-14 17:26:54 | IP: 127.0.0.1 | Path: /admin/ | 0.027s | SELECT "django_admin_log"."id", "django_admin_log"."action_time", "django_admin_log"."user_id", "django_admin_log"."content_type_id", "django_admin_log"."object_id", "django_admin_log"."object_repr", "django_admin_log"."action_flag", "django_admin_log"."change_message", "Users"."id", "Users"."password", "Users"."is_superuser", "Users"."is_staff", "Users"."username", "Users"."email", "Users"."first_name", "Users"."last_name", "Users"."nickname", "Users"."is_active", "Users"."date_joined", "Users"."last_login", "django_content_type"."id", "django_content_type"."app_label", "django_content_type"."model" FROM "django_admin_log" INNER JOIN "Users" ON ("django_admin_log"."user_id" = "Users"."id") LEFT OUTER JOIN "django_content_type" ON ("django_admin_log"."content_type_id" = "django_content_type"."id") WHERE "django_admin_log"."user_id" = 1 ORDER BY "django_admin_log"."action_time" DESC LIMIT 6
INFO 2025-01-14 17:27:56,052 middlewares 2025-01-14 17:27:56 | IP: 127.0.0.1 | Path: /admin/ | 0.028s | SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2025-01-14T17:27:55.629541+00:00'::timestamptz AND "django_session"."session_key" = 'tdwrjqgmd2417aa67y9c2ec5lctp96a3') LIMIT 21
INFO 2025-01-14 17:27:56,052 middlewares 2025-01-14 17:27:56 | IP: 127.0.0.1 | Path: /admin/ | 0.027s | SELECT "Users"."id", "Users"."password", "Users"."is_superuser", "Users"."is_staff", "Users"."username", "Users"."email", "Users"."first_name", "Users"."last_name", "Users"."nickname", "Users"."is_active", "Users"."date_joined", "Users"."last_login" FROM "Users" WHERE "Users"."id" = 1 LIMIT 21
INFO 2025-01-14 17:27:56,052 middlewares 2025-01-14 17:27:56 | IP: 127.0.0.1 | Path: /admin/ | 0.028s | SELECT "django_content_type"."app_label", "auth_permission"."codename" FROM "auth_permission" INNER JOIN "django_content_type" ON ("auth_permission"."content_type_id" = "django_content_type"."id")
INFO 2025-01-14 17:27:56,052 middlewares 2025-01-14 17:27:56 | IP: 127.0.0.1 | Path: /admin/ | 0.027s | SELECT "django_content_type"."app_label", "auth_permission"."codename" FROM "auth_permission" INNER JOIN "django_content_type" ON ("auth_permission"."content_type_id" = "django_content_type"."id")
INFO 2025-01-14 17:27:56,052 middlewares 2025-01-14 17:27:56 | IP: 127.0.0.1 | Path: /admin/ | 0.027s | SELECT "django_admin_log"."id", "django_admin_log"."action_time", "django_admin_log"."user_id", "django_admin_log"."content_type_id", "django_admin_log"."object_id", "django_admin_log"."object_repr", "django_admin_log"."action_flag", "django_admin_log"."change_message", "Users"."id", "Users"."password", "Users"."is_superuser", "Users"."is_staff", "Users"."username", "Users"."email", "Users"."first_name", "Users"."last_name", "Users"."nickname", "Users"."is_active", "Users"."date_joined", "Users"."last_login", "django_content_type"."id", "django_content_type"."app_label", "django_content_type"."model" FROM "django_admin_log" INNER JOIN "Users" ON ("django_admin_log"."user_id" = "Users"."id") LEFT OUTER JOIN "django_content_type" ON ("django_admin_log"."content_type_id" = "django_content_type"."id") WHERE "django_admin_log"."user_id" = 1 ORDER BY "django_admin_log"."action_time" DESC LIMIT 6
INFO 2025-01-14 17:31:27,728 middlewares 2025-01-14 17:31:27 | IP: 127.0.0.1 | Path: /admin/ | 0.028s | SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2025-01-14T17:31:27.330655+00:00'::timestamptz AND "django_session"."session_key" = 'tdwrjqgmd2417aa67y9c2ec5lctp96a3') LIMIT 21
INFO 2025-01-14 17:31:27,728 middlewares 2025-01-14 17:31:27 | IP: 127.0.0.1 | Path: /admin/ | 0.027s | SELECT "Users"."id", "Users"."password", "Users"."is_superuser", "Users"."is_staff", "Users"."username", "Users"."email", "Users"."first_name", "Users"."last_name", "Users"."nickname", "Users"."is_active", "Users"."date_joined", "Users"."last_login" FROM "Users" WHERE "Users"."id" = 1 LIMIT 21
INFO 2025-01-14 17:31:27,728 middlewares 2025-01-14 17:31:27 | IP: 127.0.0.1 | Path: /admin/ | 0.027s | SELECT "django_content_type"."app_label", "auth_permission"."codename" FROM "auth_permission" INNER JOIN "django_content_type" ON ("auth_permission"."content_type_id" = "django_content_type"."id")
INFO 2025-01-14 17:31:27,729 middlewares 2025-01-14 17:31:27 | IP: 127.0.0.1 | Path: /admin/ | 0.027s | SELECT "django_content_type"."app_label", "auth_permission"."codename" FROM "auth_permission" INNER JOIN "django_content_type" ON ("auth_permission"."content_type_id" = "django_content_type"."id")
INFO 2025-01-14 17:31:27,729 middlewares 2025-01-14 17:31:27 | IP: 127.0.0.1 | Path: /admin/ | 0.028s | SELECT "django_admin_log"."id", "django_admin_log"."action_time", "django_admin_log"."user_id", "django_admin_log"."content_type_id", "django_admin_log"."object_id", "django_admin_log"."object_repr", "django_admin_log"."action_flag", "django_admin_log"."change_message", "Users"."id", "Users"."password", "Users"."is_superuser", "Users"."is_staff", "Users"."username", "Users"."email", "Users"."first_name", "Users"."last_name", "Users"."nickname", "Users"."is_active", "Users"."date_joined", "Users"."last_login", "django_content_type"."id", "django_content_type"."app_label", "django_content_type"."model" FROM "django_admin_log" INNER JOIN "Users" ON ("django_admin_log"."user_id" = "Users"."id") LEFT OUTER JOIN "django_content_type" ON ("django_admin_log"."content_type_id" = "django_content_type"."id") WHERE "django_admin_log"."user_id" = 1 ORDER BY "django_admin_log"."action_time" DESC LIMIT 6
INFO 2025-01-14 17:31:35,272 middlewares 2025-01-14 17:31:35 | IP: 127.0.0.1 | Path: /admin/customUser/customuser/ | 0.028s | SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2025-01-14T17:31:34.852333+00:00'::timestamptz AND "django_session"."session_key" = 'tdwrjqgmd2417aa67y9c2ec5lctp96a3') LIMIT 21
INFO 2025-01-14 17:31:35,272 middlewares 2025-01-14 17:31:35 | IP: 127.0.0.1 | Path: /admin/customUser/customuser/ | 0.029s | SELECT "Users"."id", "Users"."password", "Users"."is_superuser", "Users"."is_staff", "Users"."username", "Users"."email", "Users"."first_name", "Users"."last_name", "Users"."nickname", "Users"."is_active", "Users"."date_joined", "Users"."last_login" FROM "Users" WHERE "Users"."id" = 1 LIMIT 21
INFO 2025-01-14 17:31:35,272 middlewares 2025-01-14 17:31:35 | IP: 127.0.0.1 | Path: /admin/customUser/customuser/ | 0.026s | SELECT COUNT(*) AS "__count" FROM "Users"
INFO 2025-01-14 17:31:35,272 middlewares 2025-01-14 17:31:35 | IP: 127.0.0.1 | Path: /admin/customUser/customuser/ | 0.025s | SELECT COUNT(*) AS "__count" FROM "Users"
INFO 2025-01-14 17:31:35,272 middlewares 2025-01-14 17:31:35 | IP: 127.0.0.1 | Path: /admin/customUser/customuser/ | 0.026s | SELECT "Users"."id", "Users"."password", "Users"."is_superuser", "Users"."is_staff", "Users"."username", "Users"."email", "Users"."first_name", "Users"."last_name", "Users"."nickname", "Users"."is_active", "Users"."date_joined", "Users"."last_login" FROM "Users" ORDER BY "Users"."id" DESC
INFO 2025-01-14 17:31:35,272 middlewares 2025-01-14 17:31:35 | IP: 127.0.0.1 | Path: /admin/customUser/customuser/ | 0.027s | SELECT "django_content_type"."app_label", "auth_permission"."codename" FROM "auth_permission" INNER JOIN "django_content_type" ON ("auth_permission"."content_type_id" = "django_content_type"."id")
INFO 2025-01-14 17:31:35,272 middlewares 2025-01-14 17:31:35 | IP: 127.0.0.1 | Path: /admin/customUser/customuser/ | 0.026s | SELECT "django_content_type"."app_label", "auth_permission"."codename" FROM "auth_permission" INNER JOIN "django_content_type" ON ("auth_permission"."content_type_id" = "django_content_type"."id")
INFO 2025-01-14 17:31:35,420 middlewares 2025-01-14 17:31:35 | IP: 127.0.0.1 | Path: /admin/jsi18n/ | 0.026s | SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2025-01-14T17:31:35.320736+00:00'::timestamptz AND "django_session"."session_key" = 'tdwrjqgmd2417aa67y9c2ec5lctp96a3') LIMIT 21
INFO 2025-01-14 17:31:35,420 middlewares 2025-01-14 17:31:35 | IP: 127.0.0.1 | Path: /admin/jsi18n/ | 0.038s | SELECT "Users"."id", "Users"."password", "Users"."is_superuser", "Users"."is_staff", "Users"."username", "Users"."email", "Users"."first_name", "Users"."last_name", "Users"."nickname", "Users"."is_active", "Users"."date_joined", "Users"."last_login" FROM "Users" WHERE "Users"."id" = 1 LIMIT 21
INFO 2025-01-14 17:31:39,672 middlewares 2025-01-14 17:31:39 | IP: 127.0.0.1 | Path: /admin/customUser/customuser/14/change/ | 0.028s | SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2025-01-14T17:31:36.773658+00:00'::timestamptz AND "django_session"."session_key" = 'tdwrjqgmd2417aa67y9c2ec5lctp96a3') LIMIT 21
